question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct,fte_grade_buckets,fte_grade_good,poll_date,weeks_left
128402,68576,2020,North Carolina,1609,Benenson Strategy Group/GS Strategy Group,42,AARP,Benenson Strategy Group/GS Strategy Group,606,Benenson Strategy Group/GS Strategy Group,NA,1600,lv,lv,Live Phone,U.S. President,0,NA,8/28/20,9/8/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/10/20 09:25,NA,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2020/2020-election-battleground-states-presidential-election-north-carolina-topline.doi.10.26419-2Fres.00401.008.pdf,general,6238,Biden,13256,Joseph R. Biden Jr.,DEM,48,7,2,0020-09-08,8
128402,68576,2020,North Carolina,1609,Benenson Strategy Group/GS Strategy Group,42,AARP,Benenson Strategy Group/GS Strategy Group,606,Benenson Strategy Group/GS Strategy Group,NA,1600,lv,lv,Live Phone,U.S. President,0,NA,8/28/20,9/8/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/10/20 09:25,NA,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2020/2020-election-battleground-states-presidential-election-north-carolina-topline.doi.10.26419-2Fres.00401.008.pdf,general,6238,Trump,13254,Donald Trump,REP,48,7,2,0020-09-08,8
128407,68580,2020,Wisconsin,1609,Benenson Strategy Group/GS Strategy Group,42,AARP,Benenson Strategy Group/GS Strategy Group,606,Benenson Strategy Group/GS Strategy Group,NA,1200,lv,lv,Live Phone,U.S. President,0,NA,8/28/20,9/8/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/10/20 09:36,NA,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2020/2020-election-battleground-states-presidential-election-wisconsin-topline.doi.10.26419-2Fres.00401.012.pdf,general,6259,Biden,13256,Joseph R. Biden Jr.,DEM,50,7,2,0020-09-08,8
128407,68580,2020,Wisconsin,1609,Benenson Strategy Group/GS Strategy Group,42,AARP,Benenson Strategy Group/GS Strategy Group,606,Benenson Strategy Group/GS Strategy Group,NA,1200,lv,lv,Live Phone,U.S. President,0,NA,8/28/20,9/8/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/10/20 09:36,NA,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2020/2020-election-battleground-states-presidential-election-wisconsin-topline.doi.10.26419-2Fres.00401.012.pdf,general,6259,Trump,13254,Donald Trump,REP,45,7,2,0020-09-08,8
128408,68581,2020,Pennsylvania,1609,Benenson Strategy Group/GS Strategy Group,42,AARP,Benenson Strategy Group/GS Strategy Group,606,Benenson Strategy Group/GS Strategy Group,NA,1600,lv,lv,Live Phone,U.S. President,0,NA,8/28/20,9/8/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/10/20 09:36,NA,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2020/2020-election-battleground-states-presidential-election-pennsylvania-topline.doi.10.26419-2Fres.00401.010.pdf,general,6249,Biden,13256,Joseph R. Biden Jr.,DEM,49,7,2,0020-09-08,8
128408,68581,2020,Pennsylvania,1609,Benenson Strategy Group/GS Strategy Group,42,AARP,Benenson Strategy Group/GS Strategy Group,606,Benenson Strategy Group/GS Strategy Group,NA,1600,lv,lv,Live Phone,U.S. President,0,NA,8/28/20,9/8/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/10/20 09:36,NA,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2020/2020-election-battleground-states-presidential-election-pennsylvania-topline.doi.10.26419-2Fres.00401.010.pdf,general,6249,Trump,13254,Donald Trump,REP,46,7,2,0020-09-08,8
128409,68582,2020,Michigan,1609,Benenson Strategy Group/GS Strategy Group,42,AARP,Benenson Strategy Group/GS Strategy Group,606,Benenson Strategy Group/GS Strategy Group,NA,1600,lv,lv,Live Phone,U.S. President,0,NA,8/28/20,9/8/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/10/20 09:36,NA,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2020/2020-election-battleground-states-presidential-election-michigan-topline.doi.10.26419-2Fres.00401.006.pdf,general,6233,Biden,13256,Joseph R. Biden Jr.,DEM,50,7,2,0020-09-08,8
128409,68582,2020,Michigan,1609,Benenson Strategy Group/GS Strategy Group,42,AARP,Benenson Strategy Group/GS Strategy Group,606,Benenson Strategy Group/GS Strategy Group,NA,1600,lv,lv,Live Phone,U.S. President,0,NA,8/28/20,9/8/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/10/20 09:36,NA,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2020/2020-election-battleground-states-presidential-election-michigan-topline.doi.10.26419-2Fres.00401.006.pdf,general,6233,Trump,13254,Donald Trump,REP,43,7,2,0020-09-08,8
128411,68584,2020,Arizona,1609,Benenson Strategy Group/GS Strategy Group,42,AARP,Benenson Strategy Group/GS Strategy Group,606,Benenson Strategy Group/GS Strategy Group,NA,1600,lv,lv,Live Phone,U.S. President,0,NA,8/28/20,9/8/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/10/20 09:36,NA,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2020/2020-election-battleground-states-presidential-election-arizona-topline.doi.10.26419-2Fres.00401.002.pdf,general,6214,Biden,13256,Joseph R. Biden Jr.,DEM,48,7,2,0020-09-08,8
128411,68584,2020,Arizona,1609,Benenson Strategy Group/GS Strategy Group,42,AARP,Benenson Strategy Group/GS Strategy Group,606,Benenson Strategy Group/GS Strategy Group,NA,1600,lv,lv,Live Phone,U.S. President,0,NA,8/28/20,9/8/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/10/20 09:36,NA,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2020/2020-election-battleground-states-presidential-election-arizona-topline.doi.10.26419-2Fres.00401.002.pdf,general,6214,Trump,13254,Donald Trump,REP,47,7,2,0020-09-08,8
129705,69606,2020,National,1610,USC Dornsife/Los Angeles Times,NA,NA,USC Dornsife,343,USC Dornsife/Los Angeles Times,B/C,5078,rv,rv,Online,U.S. President,0,NA,8/26/20,9/8/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/21/20 13:32,traditional voting question (RV),https://election.usc.edu/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,50.82,3,1,0020-09-08,8
129705,69606,2020,National,1610,USC Dornsife/Los Angeles Times,NA,NA,USC Dornsife,343,USC Dornsife/Los Angeles Times,B/C,5078,rv,rv,Online,U.S. President,0,NA,8/26/20,9/8/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/21/20 13:32,traditional voting question (RV),https://election.usc.edu/,general,6210,Trump,13254,Donald Trump,REP,40.91,3,1,0020-09-08,8
129733,69606,2020,National,1610,USC Dornsife/Los Angeles Times,NA,NA,USC Dornsife,343,USC Dornsife/Los Angeles Times,B/C,5201,lv,lv,Online,U.S. President,0,NA,8/26/20,9/8/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/21/20 13:34,probabilistic voting question,https://election.usc.edu/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,52.28,3,1,0020-09-08,8
129733,69606,2020,National,1610,USC Dornsife/Los Angeles Times,NA,NA,USC Dornsife,343,USC Dornsife/Los Angeles Times,B/C,5201,lv,lv,Online,U.S. President,0,NA,8/26/20,9/8/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/21/20 13:34,probabilistic voting question,https://election.usc.edu/,general,6210,Trump,13254,Donald Trump,REP,41.72,3,1,0020-09-08,8
129761,69606,2020,National,1610,USC Dornsife/Los Angeles Times,NA,NA,USC Dornsife,343,USC Dornsife/Los Angeles Times,B/C,5201,lv,lv,Online,U.S. President,0,NA,8/26/20,9/8/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/21/20 13:36,traditional voting question,https://election.usc.edu/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,52.92,3,1,0020-09-08,8
129761,69606,2020,National,1610,USC Dornsife/Los Angeles Times,NA,NA,USC Dornsife,343,USC Dornsife/Los Angeles Times,B/C,5201,lv,lv,Online,U.S. President,0,NA,8/26/20,9/8/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/21/20 13:36,traditional voting question,https://election.usc.edu/,general,6210,Trump,13254,Donald Trump,REP,40.93,3,1,0020-09-08,8
128330,68552,2020,National,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,12000,lv,lv,Online,U.S. President,0,NA,9/5/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:07,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,50,3,1,0020-09-07,8
128330,68552,2020,National,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,12000,lv,lv,Online,U.S. President,0,NA,9/5/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:07,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6210,Trump,13254,Donald Trump,REP,44,3,1,0020-09-07,8
128265,68512,2020,New Jersey,1102,Emerson College,NA,NA,Emerson College,88,Emerson College,A-,500,lv,lv,IVR/Online,U.S. President,0,NA,9/4/20,9/7/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/8/20 13:13,NA,https://emersonpolling.reportablenews.com/pr/new-jersey-2020-biden-and-booker-with-significant-leads-in-the-garden-state,general,6242,Biden,13256,Joseph R. Biden Jr.,DEM,57.89,0,0,0020-09-07,8
128265,68512,2020,New Jersey,1102,Emerson College,NA,NA,Emerson College,88,Emerson College,A-,500,lv,lv,IVR/Online,U.S. President,0,NA,9/4/20,9/7/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/8/20 13:13,NA,https://emersonpolling.reportablenews.com/pr/new-jersey-2020-biden-and-booker-with-significant-leads-in-the-garden-state,general,6242,Trump,13254,Donald Trump,REP,39.63,0,0,0020-09-07,8
128382,68565,2020,Minnesota,460,SurveyUSA,8411021444,KSTP-TV Minneapolis | KAAL-TV | WDIO-TV Duluth,SurveyUSA,325,SurveyUSA,A,553,lv,lv,Online,U.S. President,0,NA,9/4/20,9/7/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/9/20 18:07,NA,http://www.surveyusa.com/client/PollReport.aspx?g=cc902191-9d67-498a-aa9c-d59233e2c85b,general,6234,Biden,13256,Joseph R. Biden Jr.,DEM,48.8,0,0,0020-09-07,8
128382,68565,2020,Minnesota,460,SurveyUSA,8411021444,KSTP-TV Minneapolis | KAAL-TV | WDIO-TV Duluth,SurveyUSA,325,SurveyUSA,A,553,lv,lv,Online,U.S. President,0,NA,9/4/20,9/7/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/9/20 18:07,NA,http://www.surveyusa.com/client/PollReport.aspx?g=cc902191-9d67-498a-aa9c-d59233e2c85b,general,6234,Trump,13254,Donald Trump,REP,40.1,0,0,0020-09-07,8
128355,68560,2020,National,1614,Qriously,1438,Brandwatch,Qriously,610,Qriously,NA,2013,lv,lv,Online,U.S. President,0,NA,9/3/20,9/7/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/9/20 13:20,NA,https://www.brandwatch.com/qriously-data/us-election-poll-week-2-3-7-sept/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,47,7,2,0020-09-07,8
128355,68560,2020,National,1614,Qriously,1438,Brandwatch,Qriously,610,Qriously,NA,2013,lv,lv,Online,U.S. President,0,NA,9/3/20,9/7/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/9/20 13:20,NA,https://www.brandwatch.com/qriously-data/us-election-poll-week-2-3-7-sept/,general,6210,Trump,13254,Donald Trump,REP,41,7,2,0020-09-07,8
128355,68560,2020,National,1614,Qriously,1438,Brandwatch,Qriously,610,Qriously,NA,2013,lv,lv,Online,U.S. President,0,NA,9/3/20,9/7/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/9/20 13:20,NA,https://www.brandwatch.com/qriously-data/us-election-poll-week-2-3-7-sept/,general,6210,Jorgensen,14611,Jo Jorgensen,LIB,1,7,2,0020-09-07,8
128355,68560,2020,National,1614,Qriously,1438,Brandwatch,Qriously,610,Qriously,NA,2013,lv,lv,Online,U.S. President,0,NA,9/3/20,9/7/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/9/20 13:20,NA,https://www.brandwatch.com/qriously-data/us-election-poll-week-2-3-7-sept/,general,6210,Hawkins,14612,Howie Hawkins,GRE,0,7,2,0020-09-07,8
129249,69389,2020,Indiana,1365,Change Research,1096,IndyPolitics.org,Change Research,48,Change Research,C-,1033,lv,lv,Online,U.S. President,0,NA,9/3/20,9/7/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/10/20 19:29,NA,http://indypolitics.org/polling-positions-part-one/,general,6226,Biden,13256,Joseph R. Biden Jr.,DEM,39,4,2,0020-09-07,8
129249,69389,2020,Indiana,1365,Change Research,1096,IndyPolitics.org,Change Research,48,Change Research,C-,1033,lv,lv,Online,U.S. President,0,NA,9/3/20,9/7/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/10/20 19:29,NA,http://indypolitics.org/polling-positions-part-one/,general,6226,Trump,13254,Donald Trump,REP,53,4,2,0020-09-07,8
129249,69389,2020,Indiana,1365,Change Research,1096,IndyPolitics.org,Change Research,48,Change Research,C-,1033,lv,lv,Online,U.S. President,0,NA,9/3/20,9/7/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/10/20 19:29,NA,http://indypolitics.org/polling-positions-part-one/,general,6226,Jorgensen,14611,Jo Jorgensen,LIB,5,4,2,0020-09-07,8
129816,69628,2020,National,204,Garin-Hart-Yang Research Group,946,Protect Our Care,Hart Research Associates,113,Garin-Hart-Yang Research Group,B/C,1202,lv,lv,Online,U.S. President,0,NA,9/3/20,9/7/20,11/3/20,NA,FALSE,DEM,NA,FALSE,FALSE,9/21/20 16:41,NA,https://www.protectourcare.org/wp-content/uploads/2020/09/E-13030-Covid-Healthcare-1.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,51,3,1,0020-09-07,8
129816,69628,2020,National,204,Garin-Hart-Yang Research Group,946,Protect Our Care,Hart Research Associates,113,Garin-Hart-Yang Research Group,B/C,1202,lv,lv,Online,U.S. President,0,NA,9/3/20,9/7/20,11/3/20,NA,FALSE,DEM,NA,FALSE,FALSE,9/21/20 16:41,NA,https://www.protectourcare.org/wp-content/uploads/2020/09/E-13030-Covid-Healthcare-1.pdf,general,6210,Trump,13254,Donald Trump,REP,43,3,1,0020-09-07,8
128301,68532,2020,Pennsylvania,1205,Marist College,132,NBC News,Marist College,183,Marist College,A+,1039,rv,rv,Live Phone,U.S. President,0,NA,8/31/20,9/7/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/9/20 05:09,NA,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NBC-News_Marist-Poll_PA-Adults-and-Registered-Voters_NOS-and-Tables_202009081144.pdf,general,6249,Biden,13256,Joseph R. Biden Jr.,DEM,52,0,0,0020-09-07,8
128301,68532,2020,Pennsylvania,1205,Marist College,132,NBC News,Marist College,183,Marist College,A+,1039,rv,rv,Live Phone,U.S. President,0,NA,8/31/20,9/7/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/9/20 05:09,NA,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NBC-News_Marist-Poll_PA-Adults-and-Registered-Voters_NOS-and-Tables_202009081144.pdf,general,6249,Trump,13254,Donald Trump,REP,44,0,0,0020-09-07,8
128302,68532,2020,Pennsylvania,1205,Marist College,132,NBC News,Marist College,183,Marist College,A+,771,lv,lv,Live Phone,U.S. President,0,NA,8/31/20,9/7/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/9/20 05:09,NA,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NBC-News_Marist-Poll_PA-Likely-Voters_NOS-and-Tables_202009081145.pdf,general,6249,Biden,13256,Joseph R. Biden Jr.,DEM,53,0,0,0020-09-07,8
128302,68532,2020,Pennsylvania,1205,Marist College,132,NBC News,Marist College,183,Marist College,A+,771,lv,lv,Live Phone,U.S. President,0,NA,8/31/20,9/7/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/9/20 05:09,NA,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NBC-News_Marist-Poll_PA-Likely-Voters_NOS-and-Tables_202009081145.pdf,general,6249,Trump,13254,Donald Trump,REP,44,0,0,0020-09-07,8
128298,68531,2020,Wisconsin,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,791,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/8/20 22:00,NA,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Biden,13256,Joseph R. Biden Jr.,DEM,51,3,1,0020-09-07,8
128298,68531,2020,Wisconsin,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,791,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/8/20 22:00,NA,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Trump,13254,Donald Trump,REP,43,3,1,0020-09-07,8
128319,68542,2020,Arizona,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,901,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:06,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6214,Biden,13256,Joseph R. Biden Jr.,DEM,49,3,1,0020-09-07,8
128319,68542,2020,Arizona,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,901,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:06,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6214,Trump,13254,Donald Trump,REP,46,3,1,0020-09-07,8
128320,68543,2020,Colorado,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,657,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:06,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6216,Biden,13256,Joseph R. Biden Jr.,DEM,49,3,1,0020-09-07,8
128320,68543,2020,Colorado,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,657,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:06,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6216,Trump,13254,Donald Trump,REP,43,3,1,0020-09-07,8
128321,68544,2020,Florida,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,3914,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:06,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6220,Biden,13256,Joseph R. Biden Jr.,DEM,50,3,1,0020-09-07,8
128321,68544,2020,Florida,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,3914,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:06,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6220,Trump,13254,Donald Trump,REP,45,3,1,0020-09-07,8
128322,68545,2020,Georgia,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,1486,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:06,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6221,Biden,13256,Joseph R. Biden Jr.,DEM,46,3,1,0020-09-07,8
128322,68545,2020,Georgia,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,1486,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:06,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6221,Trump,13254,Donald Trump,REP,48,3,1,0020-09-07,8
128323,68546,2020,Michigan,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,1455,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:06,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6233,Biden,13256,Joseph R. Biden Jr.,DEM,52,3,1,0020-09-07,8
128323,68546,2020,Michigan,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,1455,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:06,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6233,Trump,13254,Donald Trump,REP,42,3,1,0020-09-07,8
128324,68547,2020,Minnesota,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,649,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:07,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6234,Biden,13256,Joseph R. Biden Jr.,DEM,49,3,1,0020-09-07,8
128324,68547,2020,Minnesota,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,649,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:07,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6234,Trump,13254,Donald Trump,REP,44,3,1,0020-09-07,8
128325,68548,2020,North Carolina,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,1592,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:07,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6238,Biden,13256,Joseph R. Biden Jr.,DEM,48,3,1,0020-09-07,8
128325,68548,2020,North Carolina,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,1592,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:07,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6238,Trump,13254,Donald Trump,REP,47,3,1,0020-09-07,8
128326,68549,2020,Ohio,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,1963,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:07,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6246,Biden,13256,Joseph R. Biden Jr.,DEM,45,3,1,0020-09-07,8
128326,68549,2020,Ohio,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,1963,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:07,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6246,Trump,13254,Donald Trump,REP,50,3,1,0020-09-07,8
128327,68550,2020,Pennsylvania,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,2227,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:07,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6249,Biden,13256,Joseph R. Biden Jr.,DEM,50,3,1,0020-09-07,8
128327,68550,2020,Pennsylvania,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,2227,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:07,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6249,Trump,13254,Donald Trump,REP,45,3,1,0020-09-07,8
128328,68551,2020,Texas,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,2829,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:07,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6254,Biden,13256,Joseph R. Biden Jr.,DEM,46,3,1,0020-09-07,8
128328,68551,2020,Texas,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,B/C,2829,lv,lv,Online,U.S. President,0,NA,8/29/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/9/20 06:07,NA,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,general,6254,Trump,13254,Donald Trump,REP,46,3,1,0020-09-07,8
129384,69467,2020,Virginia,534,Virginia Commonwealth University,NA,NA,Virginia Commonwealth University,370,Virginia Commonwealth University,B/C,693,lv,lv,Live Phone,U.S. President,0,NA,8/28/20,9/7/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/15/20 15:05,NA,https://oppo.vcu.edu/media/oppo/September2020Release1final.pdf,general,6256,Biden,13256,Joseph R. Biden Jr.,DEM,53,3,1,0020-09-07,8
129384,69467,2020,Virginia,534,Virginia Commonwealth University,NA,NA,Virginia Commonwealth University,370,Virginia Commonwealth University,B/C,693,lv,lv,Live Phone,U.S. President,0,NA,8/28/20,9/7/20,11/3/20,NA,FALSE,NA,NA,FALSE,FALSE,9/15/20 15:05,NA,https://oppo.vcu.edu/media/oppo/September2020Release1final.pdf,general,6256,Trump,13254,Donald Trump,REP,39,3,1,0020-09-07,8
129704,69605,2020,National,1610,USC Dornsife/Los Angeles Times,NA,NA,USC Dornsife,343,USC Dornsife/Los Angeles Times,B/C,5027,rv,rv,Online,U.S. President,0,NA,8/25/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/21/20 13:32,traditional voting question (RV),https://election.usc.edu/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,50.43,3,1,0020-09-07,8
129704,69605,2020,National,1610,USC Dornsife/Los Angeles Times,NA,NA,USC Dornsife,343,USC Dornsife/Los Angeles Times,B/C,5027,rv,rv,Online,U.S. President,0,NA,8/25/20,9/7/20,11/3/20,NA,FALSE,NA,TRUE,FALSE,FALSE,9/21/20 13:32,traditional voting question (RV),https://election.usc.edu/,general,6210,Trump,13254,Donald Trump,REP,41.26,3,1,0020-09-07,8
